"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"mu_p[1]",-1.18281935821356,0.00428246345428193,0.142250919330249,-1.46409360596093,-1.27325845763582,-1.18389767159395,-1.09129084964995,-0.897498408157315,1103.3742202423,1.00366642284324
"mu_p[2]",2.58192797230882,0.00805858223314466,0.494387958901142,1.75581014662971,2.24083286840869,2.53825842539526,2.86051533825743,3.69527856668956,3763.73021420209,0.999644060311174
"mu_p[3]",-1.22514640986531,0.00606278704726941,0.154123290701762,-1.53576932046134,-1.32270713025291,-1.22482237816863,-1.12696755091788,-0.91855643893679,646.237146252109,1.00438954041465
"mu_p[4]",-0.973192208869381,0.0175963742290479,0.763944111981152,-2.44814512654999,-1.477350070583,-0.980546701421031,-0.482846176514218,0.640603635435748,1884.85001118156,1.00107321733053
"sigma[1]",0.555516638315202,0.00405063533110899,0.148105694157026,0.321957964572088,0.4488798127978,0.533036303766328,0.642020234864972,0.901690529120055,1336.89475375145,1.00297272848853
"sigma[2]",0.513464825649685,0.0104895226549945,0.47381377069519,0.0203557485819778,0.187375627245659,0.402722389727806,0.706835456753408,1.68738535642018,2040.34640361988,1.00081975139991
"sigma[3]",0.653979448733787,0.00478358039981599,0.154444414361256,0.416783926913249,0.54486756177453,0.632052009301685,0.737125493886976,1.01877212307035,1042.40925106345,1.00197436956205
"sigma[4]",5.03936860489373,0.0834848412695219,2.90911228652038,2.06963756379334,3.20632433346099,4.24455363028854,5.91683048951109,12.2943944891307,1214.24330498685,1.00070510250537
"A_pr[1]",-0.0560792632440015,0.0133546238328276,0.579839066463361,-1.03237943498548,-0.441179045026696,-0.111753916540388,0.242208119153148,1.35035366057182,1885.17480070045,1.00152148920733
"A_pr[2]",-1.89253758750613,0.0103254583829926,0.64358509604556,-3.24255152634162,-2.30141652007949,-1.86431514313869,-1.44361703886663,-0.730980002267692,3885.02014743392,0.999872319929707
"A_pr[3]",0.297369075921023,0.00891455902081876,0.481087756887457,-0.623247829261988,-0.0274889541188647,0.281793214331245,0.61195776872072,1.2729084877363,2912.38563444052,1.0022054336138
